,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
240569,378600,0,Cash loans,M,N,N,1,202500.0,119893.5,14355.0,103500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-11556,-4503,-5874.0,-3340,,1,1,0,1,0,0,Laborers,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.6098847614727494,0.6195277080511546,0.0814,0.0446,0.9896,0.8572,0.0314,0.0532,0.0917,0.2775,0.3192,0.0222,0.0661,0.0736,0.0013,0.0038,0.0588,0.0244,0.9866,0.8236,0.0267,0.0806,0.069,0.3333,0.375,0.0082,0.0514,0.0554,0.0,0.0,0.076,0.0526,0.9871,0.8256,0.0277,0.08,0.069,0.3333,0.375,0.0119,0.0616,0.0685,0.0,0.0,reg oper account,block of flats,0.0569,Block,No,0.0,0.0,0.0,0.0,-2362.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
2571,103005,1,Cash loans,M,Y,Y,0,157500.0,1125000.0,33025.5,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0196889999999999,-14340,-2936,-8403.0,-4990,19.0,1,1,0,1,1,0,Laborers,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Industry: type 2,,0.4877420933728962,0.6479768603302221,0.1186,0.1189,0.9816,0.7484,0.0062,0.0,0.2759,0.1667,0.0,0.0496,0.095,0.1012,0.0077,0.0093,0.1208,0.1234,0.9816,0.7583,0.0063,0.0,0.2759,0.1667,0.0,0.0507,0.1038,0.1054,0.0078,0.0098,0.1197,0.1189,0.9816,0.7518,0.0063,0.0,0.2759,0.1667,0.0,0.0504,0.0966,0.103,0.0078,0.0095,reg oper account,block of flats,0.085,Panel,No,0.0,0.0,0.0,0.0,-2740.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
215125,349272,0,Cash loans,F,N,Y,1,225000.0,957033.0,53568.0,904500.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,0.006233,-12778,-5215,-612.0,-2814,,1,1,0,1,0,0,,3.0,2,2,SATURDAY,15,0,0,0,0,0,0,Military,,0.6565716528234555,,0.0124,0.0,0.9712,0.6056,0.0018,0.0,0.069,0.0417,0.0833,0.0139,0.0101,0.0153,0.0,0.0,0.0126,0.0,0.9712,0.621,0.0018,0.0,0.069,0.0417,0.0833,0.0142,0.011,0.0159,0.0,0.0,0.0125,0.0,0.9712,0.6109,0.0018,0.0,0.069,0.0417,0.0833,0.0141,0.0103,0.0155,0.0,0.0,not specified,block of flats,0.013,"Stone, brick",No,1.0,0.0,1.0,0.0,-533.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
272978,416449,0,Cash loans,F,N,Y,0,270000.0,1024740.0,52452.0,900000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.020246,-21859,365243,-9192.0,-4238,,1,0,0,1,0,0,,2.0,3,3,SATURDAY,12,0,0,0,0,0,0,XNA,,0.4019548611210872,0.4101025731788671,0.0711,,0.9871,,,0.08,0.069,0.375,,,,0.0491,,0.0035,0.0725,,0.9871,,,0.0806,0.069,0.375,,,,0.0512,,0.0037,0.0718,,0.9871,,,0.08,0.069,0.375,,,,0.05,,0.0036,,block of flats,0.0654,Panel,No,0.0,0.0,0.0,0.0,-2149.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0
237889,375527,0,Cash loans,F,N,Y,1,112500.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.031329,-12618,-5815,-721.0,-4041,,1,1,0,1,0,0,Private service staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Culture,,0.2631435910213423,,0.0082,0.0616,0.9762,0.6736,0.0071,0.0,0.1724,0.1667,0.2083,0.0259,0.0672,0.0639,0.0039,0.0041,0.0084,0.064,0.9762,0.6864,0.0071,0.0,0.1724,0.1667,0.2083,0.0265,0.0735,0.0666,0.0039,0.0044,0.0083,0.0616,0.9762,0.6779999999999999,0.0071,0.0,0.1724,0.1667,0.2083,0.0264,0.0684,0.065,0.0039,0.0042,reg oper account,block of flats,0.055,Block,No,2.0,1.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
115056,233415,0,Revolving loans,M,Y,Y,0,135000.0,1350000.0,67500.0,1350000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.0088659999999999,-14388,-2124,-8203.0,-267,3.0,1,1,0,1,0,1,Managers,1.0,2,2,THURSDAY,17,0,0,0,0,0,0,Self-employed,0.5497980963254969,0.7986192800996046,0.501075160239048,0.1706,0.1359,0.9846,,,0.14,0.2414,0.25,,0.072,,0.1722,,0.0787,0.1208,0.1315,0.9846,,,0.0403,0.2069,0.1667,,0.0546,,0.1182,,0.0555,0.1723,0.1359,0.9846,,,0.14,0.2414,0.25,,0.0733,,0.1752,,0.0804,,block of flats,0.2044,Panel,No,0.0,0.0,0.0,0.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
66787,177444,0,Cash loans,M,N,Y,0,270000.0,695929.5,44604.0,594000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006629,-17929,-1816,-3093.0,-1462,,1,1,1,1,1,1,Managers,2.0,2,2,TUESDAY,4,0,0,0,0,1,1,Other,0.4828145317593331,0.3036546513821982,,0.099,0.0,0.9806,0.7348,0.0,0.04,0.2069,0.125,0.0417,,0.0807,0.0946,0.0,0.0,0.1008,0.0,0.9806,0.7452,0.0,0.0403,0.2069,0.125,0.0417,,0.0882,0.0985,0.0,0.0,0.0999,0.0,0.9806,0.7383,0.0,0.04,0.2069,0.125,0.0417,,0.0821,0.0963,0.0,0.0,reg oper spec account,block of flats,0.0782,Panel,No,3.0,1.0,3.0,1.0,-445.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,9.0
214193,348204,0,Cash loans,F,N,Y,2,270000.0,1006920.0,42790.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.072508,-15461,-813,-9390.0,-4443,,1,1,0,1,1,1,Sales staff,4.0,1,1,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.3517620630172038,0.7341068252839814,0.4294236843421945,0.7598,0.3291,0.9861,0.8096,0.2517,1.0,0.5172,0.5417,0.0417,0.0,0.6144,0.7251,0.0232,0.0281,0.7742,0.3415,0.9861,0.8171,0.254,1.0,0.5172,0.5417,0.0417,0.0,0.6713,0.7555,0.0233,0.0297,0.7672,0.3291,0.9861,0.8121,0.2533,1.0,0.5172,0.5417,0.0417,0.0,0.6251,0.7382,0.0233,0.0287,reg oper account,block of flats,0.5764,Panel,No,0.0,0.0,0.0,0.0,-680.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
30333,135203,0,Cash loans,F,N,Y,0,126000.0,284400.0,16011.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-24404,365243,-699.0,-4832,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.3956947594222079,0.6817058776720116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0
211616,345230,0,Cash loans,F,Y,Y,1,67500.0,315000.0,34056.0,315000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-18917,365243,-7259.0,-2457,64.0,1,0,0,1,0,0,,3.0,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,0.5881522233363661,0.7867191797213561,0.7801436381572275,0.0701,0.0654,0.9786,0.7076,,0.0,0.1379,0.1667,0.2083,0.0648,,,,0.0081,0.0714,0.0678,0.9786,0.7190000000000001,,0.0,0.1379,0.1667,0.2083,0.0662,,,,0.0086,0.0708,0.0654,0.9786,0.7115,,0.0,0.1379,0.1667,0.2083,0.0659,,,,0.0083,reg oper account,block of flats,0.0516,Block,No,0.0,0.0,0.0,0.0,-2045.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
51651,159810,0,Cash loans,F,N,Y,2,112500.0,225000.0,11488.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12667,-3574,-6733.0,-1246,,1,1,1,1,1,0,Sales staff,4.0,2,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,0.4934906770966957,0.6925762840388829,,0.133,0.002,0.9791,0.7144,0.015,0.0,0.2759,0.1667,0.0417,0.0447,0.1084,0.1227,0.0,0.0016,0.1355,0.0021,0.9791,0.7256,0.0151,0.0,0.2759,0.1667,0.0417,0.0457,0.1185,0.1278,0.0,0.0017,0.1343,0.002,0.9791,0.7182,0.0151,0.0,0.2759,0.1667,0.0417,0.0454,0.1103,0.1249,0.0,0.0016,reg oper account,block of flats,0.105,"Stone, brick",No,1.0,0.0,1.0,0.0,-930.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
70936,182271,0,Cash loans,M,Y,Y,0,189000.0,454500.0,27063.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-18290,-1353,-3731.0,-1817,19.0,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.5658112437006778,0.6924039880649022,0.7267112092725122,0.132,0.0934,0.9945,0.9252,0.1298,0.16,0.1379,0.2917,0.3333,,0.1076,0.1402,0.0,0.0,0.1345,0.0969,0.9945,0.9281,0.1309,0.1611,0.1379,0.2917,0.3333,,0.1175,0.1461,0.0,0.0,0.1332,0.0934,0.9945,0.9262,0.1306,0.16,0.1379,0.2917,0.3333,,0.1095,0.1427,0.0,0.0,reg oper account,block of flats,0.1812,"Stone, brick",No,4.0,0.0,4.0,0.0,-350.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
215913,350179,0,Revolving loans,M,N,Y,0,157500.0,450000.0,22500.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006233,-16155,-8910,-3118.0,-4204,,1,1,0,1,1,0,Laborers,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.5501306435246824,0.654156461809303,0.8564128001975257,0.0742,,0.9851,,,0.08,0.069,0.3333,,,,0.0757,,0.0169,0.0756,,0.9851,,,0.0806,0.069,0.3333,,,,0.0789,,0.0178,0.0749,,0.9851,,,0.08,0.069,0.3333,,,,0.0771,,0.0172,,block of flats,0.064,Panel,No,0.0,0.0,0.0,0.0,-1830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
285548,430712,0,Cash loans,M,N,Y,2,225000.0,589500.0,39393.0,589500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-12971,-5099,-841.0,-2905,,1,1,0,1,1,0,,4.0,2,2,FRIDAY,15,0,0,0,0,0,0,Other,,0.4902392481924838,0.2622489709189549,0.1694,0.1156,0.9881,0.8368,0.0192,0.1864,0.1607,0.3333,0.2638,0.076,0.1378,0.1766,0.0103,0.0119,0.1513,0.0989,0.9881,0.8432,0.0,0.2014,0.1724,0.3333,0.375,0.0,0.1313,0.1607,0.0,0.0026,0.1759,0.1095,0.9881,0.8390000000000001,0.0258,0.2,0.1724,0.3333,0.375,0.1024,0.1445,0.1891,0.0039,0.0088,reg oper account,block of flats,0.1568,Panel,No,0.0,0.0,0.0,0.0,-2481.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
135102,256690,0,Cash loans,F,N,Y,1,90000.0,1185120.0,39298.5,900000.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.014464,-18290,-492,-9846.0,-1732,,1,1,1,1,1,0,Secretaries,3.0,2,2,SATURDAY,3,0,0,0,0,1,1,Medicine,,0.3145724735258657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-352.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
135809,257518,0,Cash loans,F,N,Y,0,90000.0,284400.0,16011.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.018029,-24369,-2965,-13619.0,-4245,,1,1,0,1,0,0,Cleaning staff,1.0,3,3,SATURDAY,9,0,0,0,0,0,0,Housing,,0.2652563401861944,0.7151031019926098,0.0495,,0.9771,0.6872,,0.0,0.1034,0.125,0.1667,0.0,0.0403,0.0412,0.0,0.0,0.0504,,0.9772,0.6994,,0.0,0.1034,0.125,0.1667,0.0,0.0441,0.0429,0.0,0.0,0.05,,0.9771,0.6914,,0.0,0.1034,0.125,0.1667,0.0,0.041,0.0419,0.0,0.0,reg oper spec account,block of flats,0.0538,Panel,No,0.0,0.0,0.0,0.0,-681.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
227031,362971,0,Cash loans,F,N,Y,0,90000.0,868797.0,34587.0,702000.0,Other_B,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-19148,-5255,-9767.0,-2685,,1,1,0,1,1,0,,2.0,1,1,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.7929801058002333,0.7801436381572275,0.0588,0.1348,0.9463,0.2656,0.2819,0.12,0.1724,0.2083,0.0417,0.038,0.037,0.1485,0.0502,0.1714,0.0599,0.1398,0.9464,0.2944,0.2844,0.1208,0.1724,0.2083,0.0417,0.0389,0.0404,0.1548,0.0506,0.1815,0.0593,0.1348,0.9463,0.2754,0.2837,0.12,0.1724,0.2083,0.0417,0.0386,0.0376,0.1512,0.0505,0.175,org spec account,block of flats,0.1541,"Stone, brick",No,0.0,0.0,0.0,0.0,-2557.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,8.0,0.0,1.0
203874,336359,1,Revolving loans,F,N,Y,0,112500.0,337500.0,16875.0,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-17403,-7015,-9446.0,-936,,1,1,0,1,0,0,Medicine staff,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Hotel,0.7445243964282385,0.6385480078845328,0.6127042441012546,0.0897,0.1152,0.9732,,,,0.2759,0.125,,,,0.1007,,,0.0914,0.1195,0.9732,,,,0.2759,0.125,,,,0.105,,,0.0906,0.1152,0.9732,,,,0.2759,0.125,,,,0.1026,,,,block of flats,0.0725,"Stone, brick",No,1.0,0.0,1.0,0.0,-860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
128757,249350,0,Cash loans,M,Y,Y,1,216000.0,573628.5,27724.5,463500.0,"Spouse, partner",Working,Secondary / secondary special,Married,Rented apartment,0.016612,-17051,-1457,-8153.0,-611,3.0,1,1,0,1,0,0,Laborers,3.0,2,2,SUNDAY,11,0,1,1,0,1,1,Business Entity Type 3,0.4902717450547596,0.7669439512420753,0.4794489811780563,0.1732,0.07,0.9801,,,,0.069,0.1667,,0.0508,,0.0521,,,0.1765,0.0726,0.9801,,,,0.069,0.1667,,0.0519,,0.0543,,,0.1749,0.07,0.9801,,,,0.069,0.1667,,0.0517,,0.053,,,,specific housing,0.0756,,No,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0
5403,106324,0,Cash loans,F,N,Y,0,337500.0,1218438.0,68166.0,1143000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.016612,-20605,365243,-4633.0,-1605,,1,0,0,1,0,0,,1.0,2,2,SUNDAY,12,0,0,0,0,0,0,XNA,,0.1677708733206099,0.5919766183185521,0.4825,0.2715,0.9831,0.7688,0.2503,0.48,0.4138,0.3333,0.375,0.1843,0.3917,0.5131,0.0077,0.064,0.4916,0.2818,0.9831,0.7779,0.2526,0.4834,0.4138,0.3333,0.375,0.1885,0.4279,0.5346,0.0078,0.0678,0.4871,0.2715,0.9831,0.7719,0.2519,0.48,0.4138,0.3333,0.375,0.1875,0.3985,0.5223,0.0078,0.0653,reg oper account,block of flats,0.5543,"Stone, brick",No,0.0,0.0,0.0,0.0,-2895.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,8.0
178643,307020,0,Cash loans,M,N,Y,0,135000.0,318411.0,19606.5,288000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009549,-23480,365243,-989.0,-4049,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.208379018730009,,0.1474,,0.9851,,,,0.0345,0.3333,,,,0.05,,,0.1502,,0.9851,,,,0.0345,0.3333,,,,0.0521,,,0.1489,,0.9851,,,,0.0345,0.3333,,,,0.0509,,,,block of flats,0.0782,"Stone, brick",No,0.0,0.0,0.0,0.0,-903.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
38190,144224,0,Cash loans,F,N,N,0,157500.0,1485000.0,39172.5,1485000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-16692,-9621,-1997.0,-229,,1,1,1,1,0,0,Core staff,1.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,School,0.7007416335826209,0.5754921141035498,0.4276573700350293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1617.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89402,203794,0,Cash loans,M,N,Y,1,171000.0,781920.0,50103.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.018801,-10397,-563,-2454.0,-3078,,1,1,0,1,0,0,Laborers,3.0,2,2,SUNDAY,7,0,0,0,1,1,0,Business Entity Type 3,0.630655876274584,0.2522934501048398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-668.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
99846,215914,0,Cash loans,F,Y,Y,1,144000.0,1192500.0,32922.0,1192500.0,"Spouse, partner",Working,Higher education,Separated,House / apartment,0.00733,-17136,-585,-5366.0,-643,16.0,1,1,0,1,1,0,HR staff,2.0,2,2,SUNDAY,11,0,0,0,0,1,1,Agriculture,0.6651654670228946,0.4368860758528112,0.6738300778602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1605.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
261715,402958,0,Cash loans,M,N,N,0,112500.0,360000.0,13468.5,360000.0,Family,Working,Secondary / secondary special,Widow,House / apartment,0.026392,-19455,-12519,-7885.0,-3002,,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,12,0,0,0,0,1,1,Industry: type 9,,0.5830863707135304,0.7136313997323308,0.0186,0.0619,0.9896,,,0.0,0.1034,0.0417,,0.039,,0.0177,,0.0,0.0189,0.0642,0.9896,,,0.0,0.1034,0.0417,,0.0398,,0.0185,,0.0,0.0187,0.0619,0.9896,,,0.0,0.1034,0.0417,,0.0396,,0.0181,,0.0,,block of flats,0.014,"Stone, brick",No,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
239220,377061,0,Cash loans,F,Y,Y,2,225000.0,1005120.0,35739.0,720000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.032561,-14011,-4993,-8082.0,-5212,3.0,1,1,0,1,0,0,Managers,4.0,1,1,SATURDAY,14,0,0,0,0,0,0,Other,,0.7985207892501085,,0.1082,0.0466,0.9831,0.7688,0.0321,0.08,0.0345,0.625,0.6667,0.073,0.0883,0.1045,0.0,0.0808,0.1103,0.0483,0.9831,0.7779,0.0324,0.0806,0.0345,0.625,0.6667,0.0746,0.0964,0.1089,0.0,0.0856,0.1093,0.0466,0.9831,0.7719,0.0324,0.08,0.0345,0.625,0.6667,0.0743,0.0898,0.1064,0.0,0.0825,reg oper account,block of flats,0.0977,Panel,No,1.0,0.0,1.0,0.0,-786.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3358,103925,0,Cash loans,F,N,N,0,67500.0,208512.0,16263.0,180000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.018634,-9412,-1360,-9396.0,-2068,,1,1,1,1,0,0,Sales staff,1.0,2,2,SUNDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.1901491979108263,0.5607544945947024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-549.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
177024,305137,0,Cash loans,M,N,Y,0,225000.0,1250658.0,41463.0,1120500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003069,-10553,-2353,-985.0,-3210,,1,1,0,1,0,0,Drivers,2.0,3,3,MONDAY,11,0,0,0,1,0,1,Business Entity Type 1,,0.1995954866151896,0.5531646987710016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
236528,373964,0,Cash loans,F,N,Y,0,135000.0,585000.0,18999.0,585000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.026392,-23096,365243,-4494.0,-4498,,1,0,0,1,1,1,,1.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,,0.7067956083195205,0.6817058776720116,0.0371,,0.9846,,,0.0,0.1034,0.0833,,0.0495,,0.0339,,0.0,0.0378,,0.9846,,,0.0,0.1034,0.0833,,0.0507,,0.0353,,0.0,0.0375,,0.9846,,,0.0,0.1034,0.0833,,0.0504,,0.0345,,0.0,,block of flats,0.0266,"Stone, brick",No,0.0,0.0,0.0,0.0,-1582.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
